5	804	805	45	3.4457343524446116	ARTIFICIAL INTELLIGENCE
5	793	794	46	3.4437172934105105	ARTIFICIAL INTELLIGENCE
5	2400	2401	47	3.42642260864395	ARTIFICIAL INTELLIGENCE
5	3471	3472	48	3.4147133823344937	ARTIFICIAL INTELLIGENCE
5	5498	5499	49	3.403571060176033	ARTIFICIAL INTELLIGENCE
5	4197	4198	50	3.3952619216245785	ARTIFICIAL INTELLIGENCE
5	4839	4840	51	3.367855434990551	ARTIFICIAL INTELLIGENCE
5	571	572	52	3.284705622550556	ARTIFICIAL INTELLIGENCE
5	5499	5500	53	3.262515591393391	ARTIFICIAL INTELLIGENCE
5	4416	4417	54	3.2523429073279533	ARTIFICIAL INTELLIGENCE
5	4844	4845	55	3.1832627608336748	ARTIFICIAL INTELLIGENCE
5	1305	1306	56	3.1627293059451036	ARTIFICIAL INTELLIGENCE
5	2047	2048	57	3.1604191605827934	ARTIFICIAL INTELLIGENCE
5	233	234	58	3.1112868164330205	ARTIFICIAL INTELLIGENCE
5	1659	1660	59	3.1000992805064884	ARTIFICIAL INTELLIGENCE
5	3830	3831	60	3.0845374680438016	ARTIFICIAL INTELLIGENCE
5	2147	2148	61	3.0215221667999668	ARTIFICIAL INTELLIGENCE
5	4977	4978	62	3.0085679797893143	ARTIFICIAL INTELLIGENCE
5	1647	1648	63	2.9677910636583316	ARTIFICIAL INTELLIGENCE
5	3870	3871	64	2.941645720417072	ARTIFICIAL INTELLIGENCE
5	3740	3741	65	2.922064098069531	ARTIFICIAL INTELLIGENCE
5	1044	1045	66	2.915937549899683	ARTIFICIAL INTELLIGENCE
5	2530	2531	67	2.87730963613343	ARTIFICIAL INTELLIGENCE
5	3898	3899	68	2.8753001634611133	ARTIFICIAL INTELLIGENCE
5	2646	2647	69	2.8698338503747673	ARTIFICIAL INTELLIGENCE
5	3074	3075	70	2.8502028670520088	ARTIFICIAL INTELLIGENCE
5	851	852	71	2.8333458238632496	ARTIFICIAL INTELLIGENCE
5	1695	1696	72	2.8156250707768145	ARTIFICIAL INTELLIGENCE
5	733	734	73	2.7219035805644616	ARTIFICIAL INTELLIGENCE
5	1329	1330	74	2.717250479942995	ARTIFICIAL INTELLIGENCE
5	2963	2964	75	2.6765051531160213	ARTIFICIAL INTELLIGENCE
5	5370	5371	76	2.6679477488577548	ARTIFICIAL INTELLIGENCE
5	3457	3458	77	2.6577508180691947	ARTIFICIAL INTELLIGENCE
5	4445	4446	78	2.600558507237305	ARTIFICIAL INTELLIGENCE
5	5111	5112	79	2.585290063073575	ARTIFICIAL INTELLIGENCE
5	5341	5342	80	2.585290063073575	ARTIFICIAL INTELLIGENCE
5	1811	1812	81	2.5599107001526193	ARTIFICIAL INTELLIGENCE
5	2537	2538	82	2.528878722446915	ARTIFICIAL INTELLIGENCE
5	1758	1759	83	2.463610794443978	ARTIFICIAL INTELLIGENCE
5	3910	3911	84	2.4256553821851323	ARTIFICIAL INTELLIGENCE
5	3195	3196	85	2.414718261802992	ARTIFICIAL INTELLIGENCE
5	3207	3208	86	2.405566987938189	ARTIFICIAL INTELLIGENCE
5	1188	1189	87	2.400798421529952	ARTIFICIAL INTELLIGENCE
5	1681	1682	88	2.3828381887173626	ARTIFICIAL INTELLIGENCE
5	3550	3551	89	2.3816371614086074	ARTIFICIAL INTELLIGENCE
5	313	314	90	2.310347141017124	ARTIFICIAL INTELLIGENCE
5	1171	1172	91	2.3070464146831298	ARTIFICIAL INTELLIGENCE
5	2674	2675	92	2.2031751903453327	ARTIFICIAL INTELLIGENCE
5	552	553	93	2.2028200699460028	ARTIFICIAL INTELLIGENCE
5	5218	5219	94	2.155266075074997	ARTIFICIAL INTELLIGENCE
5	2650	2651	95	2.1332269378640394	ARTIFICIAL INTELLIGENCE
5	4357	4358	96	2.12021848752812	ARTIFICIAL INTELLIGENCE
5	5106	5107	97	2.111633970134753	ARTIFICIAL INTELLIGENCE
5	1331	1332	98	2.0757341735350403	ARTIFICIAL INTELLIGENCE
5	5092	5093	99	2.0554583693506454	ARTIFICIAL INTELLIGENCE
